Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
darkCHOCOLATE,@natureadmirer8,2025-07-31T14:56:12.000Z,False,Hasto? Kan terbukti menyuap? Ngapain dikasih amnesti? Gila,0,0,0,1.4K,[],[],[],https://pbs.twimg.com/profile_images/1861410360068317185/NldbkzZO_normal.jpg,https://x.com/natureadmirer8/status/1950933518751515051,tweet_id:1950933518751515051
Dewa Yasmine,@DewaYasmin,2025-07-31T14:28:59.000Z,False,"Seharusnya memang dari awal distop persidangan Tom Lembong ini,karena dari fakta2 tdk ditemukan unsur pidana korupsi.aneh aja trs dipaksakan krn unsur politik.",0,0,0,543,[],[],[],https://pbs.twimg.com/profile_images/1778062586489290753/JNPSYrZt_normal.jpg,https://x.com/DewaYasmin/status/1950926669918711825,tweet_id:1950926669918711825
Immortha #HaveANiceDay,@DImmortha,2025-07-31T14:41:01.000Z,False,"Dihentikan,,daripada menghadirkan Jokowi dan Rini Soemarno nantinya.
Atau ini adalah perlawanan PS thdp Jokowi ?",0,0,0,478,[],[],[],https://pbs.twimg.com/profile_images/1769104286020227072/IbcAbYtt_normal.jpg,https://x.com/DImmortha/status/1950929698667843884,tweet_id:1950929698667843884
Chancuk,@congkrahhh,2025-07-31T14:46:08.000Z,False,utang budi politik. dasar pemerintah taek,0,0,0,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1822245898186870784/gI3M58Q7_normal.jpg,https://x.com/congkrahhh/status/1950930986994147830,tweet_id:1950930986994147830
Refkidoank,@refkialfian,2025-07-31T14:28:03.000Z,False,ini juga insiden memalukan di mana presiden harus nyebokin kerjaan biadab antek antek mulyono..,0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1770575686060875776/S1sI71IR_normal.jpg,https://x.com/refkialfian/status/1950926435511865586,tweet_id:1950926435511865586
Bukan akun,@baikbaikyabgst,2025-07-31T14:24:13.000Z,False,busettt... die lg aje pahlawannye,0,0,0,8.3K,[],[],[],https://pbs.twimg.com/profile_images/1165177568359616512/99XHKTY2_normal.jpg,https://x.com/baikbaikyabgst/status/1950925471778042027,tweet_id:1950925471778042027
Libra Dakra,@l_dakra,2025-07-31T14:58:45.000Z,False,Skenario ini justru dari mulyo.  Menjadi pahlawan memberi wadah bagi 08 untuk dapat muka/simpati publik.  Mulyon tetap guru dan suhu untuk 08.  Artinya 08 selalu dalam kendali yono,0,0,0,838,[],[],[],https://pbs.twimg.com/profile_images/1889365262111219713/y3aQAjr9_normal.png,https://x.com/l_dakra/status/1950934163336397254,tweet_id:1950934163336397254
Wahyu Putra Ramadhan,@wahyuputra19,2025-07-31T16:13:22.000Z,False,"Dari awal bermasalah kasusnya.
Sekarang coba proses hukum kejaksaan yg udah bikin gaduh karena kasus ini.",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/954386979315097602/hcYLP9ax_normal.jpg,https://x.com/wahyuputra19/status/1950952941025996828,tweet_id:1950952941025996828
Gooners Freak,@goonersfreak_id,2025-07-31T14:18:43.000Z,False, yakin sudah mau ngelawan raja Jawa sekarang pak? Nggak himpun kekuatan dulu? Ini bos terakhir loh..,0,0,0,3K,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1946589661197205504/Odpb-_iO_normal.jpg,https://x.com/goonersfreak_id/status/1950924086856618232,tweet_id:1950924086856618232
apin pangsit,@auserpin,2025-07-31T16:19:05.000Z,False,"The real lu punya kuasa, lu jadi pahlawan",0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1672987759529828352/LEBWoSt__normal.jpg,https://x.com/auserpin/status/1950954379525472579,tweet_id:1950954379525472579
Pawen,@Paw11nov,2025-07-31T15:03:48.000Z,False,"Trus Pak Tom mau, min?",0,0,0,49,[],[],[],https://pbs.twimg.com/profile_images/1796734715774595072/MNcU8h6o_normal.jpg,https://x.com/Paw11nov/status/1950935434705375429,tweet_id:1950935434705375429
Say It Louder,@irularr_,2025-07-31T14:30:48.000Z,False,,0,0,0,2.2K,[],[],[],https://pbs.twimg.com/profile_images/1918557094971928576/5wZAppbE_normal.jpg,https://x.com/irularr_/status/1950927129342066894,tweet_id:1950927129342066894
Dreizen,@bg_mush,2025-07-31T14:42:59.000Z,False,,0,0,0,988,[],[],[],https://pbs.twimg.com/profile_images/1861908861307047936/gW7803DM_normal.jpg,https://x.com/bg_mush/status/1950930195567030616,tweet_id:1950930195567030616
Budhi,@masbudisam,2025-07-31T14:17:54.000Z,False,pak prabowo sedang bertempur dengan geng solo ,0,0,0,4.9K,[],[],['\\U0001f92d'],https://pbs.twimg.com/profile_images/1927217593921699842/TO3jYLKL_normal.jpg,https://x.com/masbudisam/status/1950923880388002303,tweet_id:1950923880388002303
Danz,@Sergio_Fitz,2025-07-31T15:23:11.000Z,False,"Sebaiknya pa tom lembong dim0enjara aja, gak paapa, biar semua kroninya jokowi dan prabowo pun dipenjara, kalau gak dipenjara rakyat bertindak...",0,0,0,135,[],[],[],https://pbs.twimg.com/profile_images/1465008339046178818/RvsgiO3k_normal.jpg,https://x.com/Sergio_Fitz/status/1950940309032182215,tweet_id:1950940309032182215
V,@kh4lessi,2025-07-31T14:20:34.000Z,False,Dikira main The Sims,0,0,0,4.5K,[],[],[],https://pbs.twimg.com/profile_images/1944055432408182785/3-qMMSad_normal.jpg,https://x.com/kh4lessi/status/1950924551853875250,tweet_id:1950924551853875250
Adtydwicsr23,@AditiaDc,2025-07-31T15:51:14.000Z,False,Bagaimana menurut lu tentang abolisi ini ,0,0,0,243,[],['@grok'],[],https://pbs.twimg.com/profile_images/1138002096945475585/1qI_qmtR_normal.jpg,https://x.com/AditiaDc/status/1950947369316454459,tweet_id:1950947369316454459
𝕿𝖍𝖊 𝕯𝖎𝖘𝖕𝖔𝖘𝖆𝖇𝖑𝖊 𝕱𝖗𝖎𝖊𝖓𝖉,@hideousrockstar,2025-07-31T14:46:22.000Z,False,"""keep your friend close, but your enemies closer""",0,0,0,164,[],[],[],https://pbs.twimg.com/profile_images/1758947142364962816/0F-O5-Rf_normal.jpg,https://x.com/hideousrockstar/status/1950931047673204850,tweet_id:1950931047673204850
a snobbish sloth,@kafka_____,2025-07-31T15:09:57.000Z,False,Pahlawan patriot bangsa,0,0,0,184,[],[],[],https://pbs.twimg.com/profile_images/1929205878965809152/Y4WYyRyY_normal.jpg,https://x.com/kafka_____/status/1950936978599633117,tweet_id:1950936978599633117
Shandy Harahap,@ShandyHarahap,2025-07-31T15:05:05.000Z,False,"Persidangannya yg gak bener, dari awal harusnya sudah bisa dibebaskan karena tidak terbukti dan cacat logika. Ini Prabowo emang demen dianggap pahlawan padahal dia penjahat HAM.",0,0,0,1K,[],[],[],https://pbs.twimg.com/profile_images/1950829868243111936/nlhD4etp_normal.jpg,https://x.com/ShandyHarahap/status/1950935756517630363,tweet_id:1950935756517630363
daf,@ganegaaa,2025-07-31T14:15:51.000Z,False,Apaaa sih maunyaa anjir wkwkwkwk ngeri banget ini pemerintah,0,0,0,5.9K,[],[],[],https://pbs.twimg.com/profile_images/1534111288791445505/7ySbXWzO_normal.jpg,https://x.com/ganegaaa/status/1950923364249251907,tweet_id:1950923364249251907
ismi 𐙚˙⋆.˚ ᡣ𐭩,@glowinbeautyy,2025-07-31T16:00:06.000Z,True,,0,0,0,126,[],[],[],https://pbs.twimg.com/profile_images/1528237164504690689/OrBPWLA1_normal.jpg,https://x.com/glowinbeautyy/status/1950949601697210438,tweet_id:1950949601697210438
yog,@ayg_myln,2025-07-31T14:32:07.000Z,False,"trlepas mau pcah kongsi dgn Mukidi atau tampil bak pahlawan hrus kita hargai itikad ini baik,jgn ikuti gaya presiden yg onoh yg hobi menjarain lawan politik",0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1860651270899687424/gy0fyMyb_normal.jpg,https://x.com/ayg_myln/status/1950927458204897554,tweet_id:1950927458204897554
,@v_1nnz,2025-07-31T16:18:25.000Z,False,"Superhero tayang di bulan juli :
1. Superman
2. Fantastic 4
3. …

Isi sendiri ah",0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1945393667105062913/pQDY-yni_normal.jpg,https://x.com/v_1nnz/status/1950954210247499908,tweet_id:1950954210247499908
nadia,@needyata,2025-07-31T14:12:03.000Z,False,Wow ada apa nih pak Prabowo,0,0,0,5.7K,[],[],[],https://pbs.twimg.com/profile_images/1938508250019975168/K3MFb2lu_normal.jpg,https://x.com/needyata/status/1950922411714769212,tweet_id:1950922411714769212
G @ P h e r,G @ P h e r,2025-07-31T14:29:28.000Z,False,Mulyono makin stres ini mah Mantap pak Prabowo ,0,0,0,875,[],[],"['\\U0001f602', '\\U0001f44d', '\\U0001f44d', '\\U0001f44d', '\\U0001f44d', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1944378357367308288/b0J2Dr31_normal.jpg,https://x.com/cobainbaek/status/1950926790823666151,tweet_id:1950926790823666151
Fran Rudini,@fr_rudin,2025-07-31T15:10:56.000Z,False,"Hmm menarik, apakah prabowo ingin menegaskan bahwa dalang kriminalisasi tom adalah mulyono, god cop bad cop sedang di mainkan rupanya hahaha",0,0,0,121,[],[],[],https://pbs.twimg.com/profile_images/971028264000065537/fg2Y7W9S_normal.jpg,https://x.com/fr_rudin/status/1950937229536498109,tweet_id:1950937229536498109
dakkkkk,@bitchtothehell,2025-07-31T14:39:39.000Z,False,"""atas usulan prabowo""",0,0,0,92,[],[],[],https://pbs.twimg.com/profile_images/1862894316328271872/OwfproUS_normal.jpg,https://x.com/bitchtothehell/status/1950929357389856986,tweet_id:1950929357389856986
Cahyoww,@TriCahyyow,2025-07-31T14:27:30.000Z,False,"Prabowo pahlawan Indonesia, yey ",0,0,0,2.2K,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1942085296205479936/kVtfdDSP_normal.jpg,https://x.com/TriCahyyow/status/1950926297041187300,tweet_id:1950926297041187300
Pura-Pura Gila!!,@AkaiShopell,2025-07-31T14:23:15.000Z,False,Anehh anjir  hidup negara mencla mencle,0,0,0,3.4K,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1654449312871628800/ouuFzmAv_normal.jpg,https://x.com/AkaiShopell/status/1950925226813886922,tweet_id:1950925226813886922
khacoeng,@Khacoeng16,2025-07-31T15:03:07.000Z,False,"KHIAMAT SUDAH DEKAT
PARA PENGHIANAT JADI PENIKMAT
DENGAN DI DUKUNG ATURAN SESAT
YG TAK DEKAT DILUMAT
PEJABAT HANYA SUKA DIJILAT
LANTANG MEMBELA TERNYATA MENJERAT

BANGSAT",0,0,0,116,[],[],[],https://pbs.twimg.com/profile_images/1903644319409655808/zSwUFWJn_normal.jpg,https://x.com/Khacoeng16/status/1950935259979432437,tweet_id:1950935259979432437
Horison,@WempiF90099,2025-07-31T15:47:58.000Z,False,Untuk pertama kali saya memuji jiwa Satria Pak Prabowo. Julukan OMON OMON untuk sementara disimpan dulu. WELL DONE MR PRESIDEN..!!,0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/1940810525819936768/3K4ccriF_normal.jpg,https://x.com/WempiF90099/status/1950946547275018394,tweet_id:1950946547275018394
Samsul Bin Mulyono,@_____kingAJ,2025-07-31T14:53:24.000Z,False,Kejaksaan copot ganti Mahfud MD....,0,0,0,69,[],[],[],https://pbs.twimg.com/profile_images/1829639671477125120/SU9dd3LY_normal.jpg,https://x.com/_____kingAJ/status/1950932815459328388,tweet_id:1950932815459328388
hug,@iwkirin,2025-07-31T15:39:07.000Z,False,"pak prabowo memang berjiwa ksatria bgt. beliau mau membantu orang dari oposisi.
mudah mudahan tom lembong sadar dan beralih mendukung pak prabowo. 

semuanya krn anis karena jika dari awal pak tom dukungnya pak prabowo pasti gk akan ada kasus mengada ngada kyk gini.",0,0,0,431,[],[],[],https://pbs.twimg.com/profile_images/1877882677107585024/rHTSBfbq_normal.jpg,https://x.com/iwkirin/status/1950944320212828389,tweet_id:1950944320212828389
𝒜.,@hhaniijeans,2025-07-31T15:46:13.000Z,False,template banget,0,0,0,21,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1946959045396492288/7K7aoqix_normal.jpg,https://x.com/hhaniijeans/status/1950946107707871678,tweet_id:1950946107707871678
Bistang,@aqilazuna,2025-07-31T15:23:27.000Z,False,Najis si gendut pahlawan biji 1,0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1937035209708318720/9f82POdo_normal.jpg,https://x.com/aqilazuna/status/1950940378095345929,tweet_id:1950940378095345929
Newt,@Emgeha1,2025-07-31T14:57:29.000Z,False,"Entah sll jadi pahlawan kesiangan atau enggaknya, semoga habit pahlawan kesiangan ini bisa dilakukan ke lebih banyak rakyat juga ga g cuma orang"" yang ex pejabat atau kerabat, dan jgn lupa kalo bisa ya pas proses peradilan berjalan hukum ditegakkan",0,0,0,642,[],[],[],https://pbs.twimg.com/profile_images/1431808597499936776/_Gqt3w1U_normal.jpg,https://x.com/Emgeha1/status/1950933841394241957,tweet_id:1950933841394241957
Samsul Bin Mulyono,@_____kingAJ,2025-07-31T14:56:10.000Z,False,"Prabowo pasti berfikir kalo Tom Lembong aja bisa di pidana 4,5 tahun,,, gimana Z.H pasti 50 tahun",0,0,0,153,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1829639671477125120/SU9dd3LY_normal.jpg,https://x.com/_____kingAJ/status/1950933511105564905,tweet_id:1950933511105564905
NUR SYAWAL H,@SYAWALH,2025-07-31T16:26:25.000Z,False,Dari kemarin Habiburrahman sudah menegur kejagung kalau kasus ini akan merugikan pemerintahan Prabowo. Apalagi pas ditetapkannya sebagai tersangka. Kepastian hukum dipertanyakan oleh semua pihak termasuk internasional.,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1742520116678701056/YSNgn-uU_normal.jpg,https://x.com/SYAWALH/status/1950956222158651439,tweet_id:1950956222158651439
muldirun,@muldirun,2025-07-31T15:42:21.000Z,False,Tampaknya banyak yang tidak suka kalau tom lembong diampuni,0,0,0,140,[],[],[],https://pbs.twimg.com/profile_images/1948380705488015360/4gDAciTg_normal.jpg,https://x.com/muldirun/status/1950945132464787546,tweet_id:1950945132464787546
ilham,@RadenIlham40726,2025-07-31T14:23:37.000Z,False,Pahlawan kesiangan berapa kali sih... Tp patut diapresiasi lah berani lawan titah raja oslo,0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1789102888960339968/ID523jPB_normal.png,https://x.com/RadenIlham40726/status/1950925321940902089,tweet_id:1950925321940902089
M~askowan,@Priagarislurus,2025-07-31T14:59:06.000Z,False,Hidup Prabowo...!!!,0,0,0,616,[],[],[],https://pbs.twimg.com/profile_images/1549244954223947776/28Zh0NvX_normal.jpg,https://x.com/Priagarislurus/status/1950934251068612953,tweet_id:1950934251068612953
Yacob O.K,@OMatub,2025-07-31T15:02:49.000Z,False,"It's a good news, tapi di sisi lain, Hukum kayak ga punya marwah. Baik ke mereka yg ga seharusnya dibawa ke pengadilan, maupun untuk mereka yang seharusnya memang pantas melewati peradilan. 
No System, yg enak dan asal senang aja.",0,0,0,291,[],[],[],https://pbs.twimg.com/profile_images/527358874181857280/FiF9Fn5S_normal.jpeg,https://x.com/OMatub/status/1950935186331586620,tweet_id:1950935186331586620
A.Ꭵ𝓢𝓚Ⓐ𝐧∂𝓪ｒ,@iskan45v,2025-07-31T15:23:41.000Z,False,"Wah ada negatif y jg.. Bs2 nnt kl ijasah palsu terbukti bs di abolisi ne.. 
Mending tom banding aja dl.. Jgn ikut skenario ini.",0,0,0,41,[],[],[],https://pbs.twimg.com/profile_images/1950916282402168832/uavvNFss_normal.jpg,https://x.com/iskan45v/status/1950940437121826924,tweet_id:1950940437121826924
,@abidinesia_,2025-07-31T14:26:17.000Z,False, selain tom lembong siapa yang pernah dapat abolisi?,0,0,0,6.4K,[],['@grok'],[],https://pbs.twimg.com/profile_images/1872810739096010753/NujfnHbm_normal.jpg,https://x.com/abidinesia_/status/1950925990412370015,tweet_id:1950925990412370015
anak manusia,@FatimahIfaat,2025-07-31T15:09:11.000Z,False,Anjaaaay kek berasa lagi main monopoli terus dapat kartu kebebasan ngapain aja ,0,0,0,131,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1557525875981111298/aQ7MOpL5_normal.jpg,https://x.com/FatimahIfaat/status/1950936788018585974,tweet_id:1950936788018585974
Edo Teguh,@EdoTeguh1,2025-07-31T15:41:15.000Z,False,Lah tom lembong cuma di jadiin pengalihan isu ?,0,0,0,170,[],[],[],https://pbs.twimg.com/profile_images/1815390098428727296/uyCuvb15_normal.jpg,https://x.com/EdoTeguh1/status/1950944856970555406,tweet_id:1950944856970555406
Justin Willians || UKOI Virtual,@jstwillians,2025-07-31T14:34:21.000Z,False,I am familiar with your game since day 1 dawg.,0,0,0,313,[],[],[],https://pbs.twimg.com/profile_images/1676245402784505867/ku3vakmN_normal.jpg,https://x.com/jstwillians/status/1950928019792765374,tweet_id:1950928019792765374
jonmuda,@jonmuda,2025-07-31T14:48:31.000Z,False,Jika benar ini baru penguasa jentelmen,0,0,0,98,[],[],[],https://pbs.twimg.com/profile_images/1401326051502948353/P7LeMhqF_normal.jpg,https://x.com/jonmuda/status/1950931587467522467,tweet_id:1950931587467522467
PROSPEROUS™ - Y.O.L.L.O.,@PutuSambernyawa,2025-07-31T15:19:15.000Z,False,"Klo saya jadi om Tom Lembong, saya tetap fight memperjuangkan keadilan krn masih ada hak hukum saya utk membela diri dan krn kita semua tau permainan apa yg dibuat ke om Tom... 

Klo Hasto mah kita semua tau, dia dan mereka 11-12 jahatnya...",0,0,0,283,[],[],[],https://pbs.twimg.com/profile_images/880584861806993413/mBli-EDO_normal.jpg,https://x.com/PutuSambernyawa/status/1950939321726566803,tweet_id:1950939321726566803
broki,@brrekmidaun,2025-07-31T14:46:08.000Z,False, AYAH BISA BEBAS ,0,0,0,96,[],['@arckialogy'],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1941924261167280128/y7vNgo3v_normal.jpg,https://x.com/brrekmidaun/status/1950930987019272657,tweet_id:1950930987019272657
fahmi,@Fahmfth,2025-07-31T15:12:18.000Z,False,"Setidaknya prabowo masih mau dengerin ahli hukumnya. Soalnya kalo dibiarin, secara hukum, bakal jadi preseden buruk buat beliau dkk kalo di kemudian hari udah ga menjabat.",0,0,0,431,[],[],[],https://pbs.twimg.com/profile_images/1766797663486533632/NLD15eUC_normal.jpg,https://x.com/Fahmfth/status/1950937571837509662,tweet_id:1950937571837509662
jokodoloqqqq,@jokodoloq,2025-07-31T15:48:19.000Z,False,"Tom lembong ok
Hasto gak deh",0,0,0,50,[],[],[],https://pbs.twimg.com/profile_images/1605628786929594369/wDYwU3Ax_normal.jpg,https://x.com/jokodoloq/status/1950946636118564864,tweet_id:1950946636118564864
Adi Basuki Choirul,@abece182,2025-07-31T15:55:40.000Z,False,"Keren banget, gelar pahlawan kita di abad ke 21. Btw Prabowo ini lagi cari muka ke publik atau ada misi lain sih (bertanya dalam hati)",0,0,0,147,[],[],[],https://pbs.twimg.com/profile_images/1248832403734327298/TgCvXy1V_normal.jpg,https://x.com/abece182/status/1950948487123836934,tweet_id:1950948487123836934
And,@antrianpertama,2025-07-31T16:13:25.000Z,False,Mantep emang bapak satu itu jadi pahlawan terus,0,0,0,28,[],[],[],https://pbs.twimg.com/profile_images/1872088808910647296/nz0YHiaZ_normal.jpg,https://x.com/antrianpertama/status/1950952953394905190,tweet_id:1950952953394905190
トーディ,@t0d1_cool,2025-07-31T14:45:09.000Z,False,"Kini saatnya macan mengaum dan membuktikan tentang isi buku ""Paradox"" Pak  tuliskan",0,0,0,469,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1763916911983882240/zOxY-BUz_normal.jpg,https://x.com/t0d1_cool/status/1950930739433754961,tweet_id:1950930739433754961
𝖉𝖊𝖕𝖊𝖓𝖉𝖊 𝖉𝖊 𝖒í,@Bensakkarepku,2025-07-31T16:30:04.000Z,False,,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1780583798062862336/KfaQTuTq_normal.jpg,https://x.com/Bensakkarepku/status/1950957140983832974,tweet_id:1950957140983832974
𓃵,@BarCk_14,2025-07-31T15:20:53.000Z,False,Prabowo membuktikan kepada pendukung Mulyono bahwa dia adalah Presiden.,0,0,0,46,[],[],[],https://pbs.twimg.com/profile_images/1852388083167383553/4XXKR6f3_normal.jpg,https://x.com/BarCk_14/status/1950939733930201374,tweet_id:1950939733930201374
y,@hhhhmalesbgt,2025-07-31T15:12:36.000Z,False,"lupa nyalain alarm, malah kesiangan.",0,0,0,66,[],[],[],https://pbs.twimg.com/profile_images/1950935415210594304/yciSmtnO_normal.jpg,https://x.com/hhhhmalesbgt/status/1950937645741183286,tweet_id:1950937645741183286
cen ki,@gondor758,2025-07-31T15:50:01.000Z,False,Soalnya pertimbangan hakim bisa jd bumerang buat kapitalis wkwk,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1874365380510310401/keilvPnR_normal.jpg,https://x.com/gondor758/status/1950947062008422478,tweet_id:1950947062008422478
Be the Apple of God's eye,@elleanor12,2025-07-31T16:25:42.000Z,False,Lha bgm kasasi  Tom lembong  minta dihadirkan jokowi dan Rini Sumarno,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1924660480632881153/R39kcgba_normal.jpg,https://x.com/elleanor12/status/1950956043082838308,tweet_id:1950956043082838308
ridjaya,@ridjaya88,2025-07-31T14:32:09.000Z,False,"Kacau banget trias politika negara ini gara2 si mulyono gblk, prabowo dgn gini menunjukan bukan hanya above the law, tp I’m the law.",0,0,0,552,[],[],[],https://pbs.twimg.com/profile_images/1878444537661816832/kpS-7VgK_normal.jpg,https://x.com/ridjaya88/status/1950927466073083925,tweet_id:1950927466073083925
Adam F.,@Yunandeas,2025-07-31T15:05:28.000Z,True,,0,0,0,423,[],[],[],https://pbs.twimg.com/profile_images/1812527743826817024/JPYI5-Ly_normal.jpg,https://x.com/Yunandeas/status/1950935851350851647,tweet_id:1950935851350851647
Boyztuman,@boyztuman,2025-07-31T14:31:29.000Z,False,"Presiden ""baik"" tidak berarti wajah hukum indonesia juga baik, masih banyak hal memuakkan jadi konsumsi publik yg perlu diberesin.",0,0,0,244,[],[],[],https://pbs.twimg.com/profile_images/1689495624566374400/6nO7zYmt_normal.jpg,https://x.com/boyztuman/status/1950927300838711595,tweet_id:1950927300838711595
maymar,@mymaymar,2025-07-31T15:31:19.000Z,False,Biar gak merembet ke solo ya...? ,0,0,0,38,[],[],['\\U0001f61c'],https://pbs.twimg.com/profile_images/1950907997770715136/63IczA5S_normal.jpg,https://x.com/mymaymar/status/1950942358184591527,tweet_id:1950942358184591527
Gugi F. Bari,@gfbari_,2025-07-31T15:08:52.000Z,False,"Sebuah pola, huffttt",0,0,0,134,[],[],[],https://pbs.twimg.com/profile_images/1541591812393308160/aLphN1tt_normal.jpg,https://x.com/gfbari_/status/1950936708104527964,tweet_id:1950936708104527964
Ngene keno ngono keno,@bocahgundu,2025-07-31T15:29:00.000Z,False,"kok gw malah khawatir ya, kalo ini diberikan, nanti pak tom malah akhirnya 'disandera kepentingan' ",0,0,0,62,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1376197964004089859/Y3IKXAzC_normal.jpg,https://x.com/bocahgundu/status/1950941774714896542,tweet_id:1950941774714896542
"Mbah Lurah, M.Cvd.",@AY_PERMANA,2025-07-31T14:17:50.000Z,False,"Lagi, lagi, dan lagi. Seperti ini terus.",0,0,0,2.2K,[],[],[],https://pbs.twimg.com/profile_images/1686930900314165248/_we2DPwM_normal.jpg,https://x.com/AY_PERMANA/status/1950923864487375260,tweet_id:1950923864487375260
Salihamidzic,@guerillach,2025-07-31T15:39:39.000Z,False,"1. Klo banding, Tom berpeluang menang karena mungkin geng ular belum koordinasi.
Klo menang banding Tom jadi hero.
.
2. Ada transaksi udang dibalik batu.
.
3. Ada yg pengen jadi hero. ",0,0,0,184,[],[],['\\U0001f618'],https://pbs.twimg.com/profile_images/1902608600494927872/pLn3vq2o_normal.jpg,https://x.com/guerillach/status/1950944453306233278,tweet_id:1950944453306233278
HILIH,@Hilihisasi,2025-07-31T14:10:53.000Z,False,Ayo Pak Wok mulai bersih² dari kroni Mulyontod,0,0,0,3.7K,[],[],[],https://pbs.twimg.com/profile_images/1751793360183209984/K3cPljR0_normal.jpg,https://x.com/Hilihisasi/status/1950922116271833590,tweet_id:1950922116271833590
WillofD,@WassermannKraft,2025-07-31T15:34:52.000Z,False,Yeah siklus.....,0,0,0,126,[],[],[],https://pbs.twimg.com/profile_images/1712705732108554240/OaGRET5e_normal.jpg,https://x.com/WassermannKraft/status/1950943252640907443,tweet_id:1950943252640907443
Asdiputra™ Iwan,@AsdiputraIwan,2025-07-31T16:05:59.000Z,False,lebih ke menggeser simpati dr sono ksini aja sih,0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1081460307942268928/5DPRI7Hz_normal.jpg,https://x.com/AsdiputraIwan/status/1950951083167334468,tweet_id:1950951083167334468
marimo,@hacibukai,2025-07-31T14:23:05.000Z,False,udah saatnya jadi pahlawan,0,0,0,2.3K,[],[],[],https://pbs.twimg.com/profile_images/1945176849853898752/i_xtrqK__normal.jpg,https://x.com/hacibukai/status/1950925185340613085,tweet_id:1950925185340613085
bung,@bungmufid,2025-07-31T14:44:16.000Z,False,lah loh ((tujuannya apasi)),0,0,0,120,[],[],['\\U0001f600'],https://pbs.twimg.com/profile_images/1950318401320349696/m6Mn8DEi_normal.jpg,https://x.com/bungmufid/status/1950930517630533873,tweet_id:1950930517630533873
Ayhu Rolie,@RolieAyhu,2025-07-31T14:58:28.000Z,False,"Kalo berita ini benar,terima kasih Mr.President Bapak Prabowo Subianto",0,0,0,43,[],[],[],https://pbs.twimg.com/profile_images/1564169828264316928/yipSSMLN_normal.png,https://x.com/RolieAyhu/status/1950934092628795733,tweet_id:1950934092628795733
Pak Roden Yogya,@PakRodenYogya,2025-07-31T15:56:22.000Z,False,Zaman Sebelumnya Pleciden Jarang Intervensi Soal Ginian Tapi Ehmmmmm...,0,0,0,31,[],[],[],https://pbs.twimg.com/profile_images/1646314123037413377/PAJfZwkh_normal.jpg,https://x.com/PakRodenYogya/status/1950948663569895425,tweet_id:1950948663569895425
kue bolu,@bolup3826,2025-07-31T14:59:20.000Z,False,Hhmmmm…. ,0,0,0,65,[],[],['\\U0001f9d0'],https://pbs.twimg.com/profile_images/1828828750156623872/AAyvQLta_normal.png,https://x.com/bolup3826/status/1950934308383789347,tweet_id:1950934308383789347
Bhasworo Adji,@bhasworoadji,2025-07-31T14:34:20.000Z,False, ,0,0,0,276,[],['@hadnatrie'],['\\U0001f440'],https://pbs.twimg.com/profile_images/1714687118856060928/KB842i4W_normal.jpg,https://x.com/bhasworoadji/status/1950928018504917410,tweet_id:1950928018504917410
Bhre,@bhretanujaya,2025-07-31T14:36:01.000Z,False,"Dasco ini the real RI1, Prabowo hanya bonekanya Dasco",0,0,0,221,[],[],[],https://pbs.twimg.com/profile_images/1950939399077892096/qjaN2scW_normal.jpg,https://x.com/bhretanujaya/status/1950928439470596457,tweet_id:1950928439470596457
usa vanang,@unboundkills,2025-07-31T16:12:30.000Z,False,hahaha bangsatt wes ketebak alure wok wowok gendutt,0,0,0,8,[],[],['\\U0001f595\\U0001f3fe'],https://pbs.twimg.com/profile_images/1890256499886419970/7v0qtd-e_normal.jpg,https://x.com/unboundkills/status/1950952720334205121,tweet_id:1950952720334205121
